model,transparency,flux_phi0,critical_current_normalized,critical_current_zero_field
AB,0.01,-2.1121121121121122,0.0008166356641025218,0.01570758450269403
AB,0.01,-2.0920920920920922,0.000681828701069136,0.01570758450269403
AB,0.01,-2.0720720720720722,0.0005416944673746046,0.01570758450269403
AB,0.01,-2.052052052052052,0.00039666290738269594,0.01570758450269403
AB,0.01,-2.032032032032032,0.00024718954681273917,0.01570758450269403
AB,0.01,-2.012012012012012,9.375436807255456e-05,0.01570758450269403
AB,0.01,-1.9919919919919913,6.313940749624826e-05,0.01570758450269403
AB,0.01,-1.9719719719719713,0.00022296662730216622,0.01570758450269403
AB,0.01,-1.9519519519519513,0.00038518160163664405,0.01570758450269403
AB,0.01,-1.9319319319319312,0.0005492195804628512,0.01570758450269403
AB,0.01,-1.9119119119119112,0.000714498308766054,0.01570758450269403
AB,0.01,-1.8918918918918912,0.0008804196560813208,0.01570758450269403
AB,0.01,-1.8718718718718712,0.001046371315537353,0.01570758450269403
AB,0.01,-1.8518518518518512,0.001211728567492347,0.01570758450269403
AB,0.01,-1.8318318318318312,0.0013758561025894944,0.01570758450269403
AB,0.01,-1.8118118118118112,0.0015381098988273836,0.01570758450269403
AB,0.01,-1.7917917917917912,0.0016978391470247943,0.01570758450269403
AB,0.01,-1.7717717717717711,0.0018543882188609125,0.01570758450269403
AB,0.01,-1.7517517517517511,0.002007098671491896,0.01570758450269403
AB,0.01,-1.7317317317317311,0.0021553112825833925,0.01570758450269403
AB,0.01,-1.711711711711711,0.002298368109456736,0.01570758450269403
AB,0.01,-1.691691691691691,0.0024356145659249046,0.01570758450269403
AB,0.01,-1.671671671671671,0.0025664015102931405,0.01570758450269403
AB,0.01,-1.651651651651651,0.002690087337918954,0.01570758450269403
AB,0.01,-1.631631631631631,0.0028060400716675826,0.01570758450269403
AB,0.01,-1.611611611611611,0.0029136394435618,0.01570758450269403
AB,0.01,-1.591591591591591,0.003012278960909876,0.01570758450269403
AB,0.01,-1.571571571571571,0.0031013679502023645,0.01570758450269403
AB,0.01,-1.551551551551551,0.0031803335720973604,0.01570758450269403
AB,0.01,-1.531531531531531,0.0032486228008650948,0.01570758450269403
AB,0.01,-1.511511511511511,0.0033057043617358796,0.01570758450269403
AB,0.01,-1.491491491491491,0.0033510706196905535,0.01570758450269403
AB,0.01,-1.471471471471471,0.003384239413349412,0.01570758450269403
AB,0.01,-1.451451451451451,0.0034047558277537533,0.01570758450269403
AB,0.01,-1.431431431431431,0.003412193899993454,0.01570758450269403
AB,0.01,-1.411411411411411,0.003406158251813766,0.01570758450269403
AB,0.01,-1.391391391391391,0.0033862856435344095,0.01570758450269403
AB,0.01,-1.3713713713713709,0.0033522464438334315,0.01570758450269403
AB,0.01,-1.3513513513513509,0.0033037460101864816,0.01570758450269403
AB,0.01,-1.3313313313313309,0.0032405259750085337,0.01570758450269403
AB,0.01,-1.3113113113113108,0.0031623654328187404,0.01570758450269403
AB,0.01,-1.2912912912912908,0.003069082024039334,0.01570758450269403
AB,0.01,-1.2712712712712708,0.0029605329113453088,0.01570758450269403
AB,0.01,-1.2512512512512508,0.002836615644802052,0.01570758450269403
AB,0.01,-1.2312312312312308,0.0026972689123623147,0.01570758450269403
AB,0.01,-1.2112112112112108,0.00254247317264057,0.01570758450269403
AB,0.01,-1.1911911911911908,0.002372251167241111,0.01570758450269403
AB,0.01,-1.1711711711711708,0.0021866683102848435,0.01570758450269403
AB,0.01,-1.1511511511511507,0.0019858329531575267,0.01570758450269403
AB,0.01,-1.1311311311311307,0.0017698965228879857,0.01570758450269403
AB,0.01,-1.1111111111111107,0.0015390535329573734,0.01570758450269403
AB,0.01,-1.0910910910910907,0.0012935414657384511,0.01570758450269403
AB,0.01,-1.0710710710710707,0.001033640526166078,0.01570758450269403
AB,0.01,-1.0510510510510507,0.0007596732666450436,0.01570758450269403
AB,0.01,-1.0310310310310307,0.0004720040836079655,0.01570758450269403
AB,0.01,-1.0110110110110107,0.00017103858654267214,0.01570758450269403
AB,0.01,-0.9909909909909906,0.0001427771592858347,0.01570758450269403
AB,0.01,-0.9709709709709706,0.00046895751479062554,0.01570758450269403
AB,0.01,-0.9509509509509506,0.0008069782716676585,0.01570758450269403
AB,0.01,-0.9309309309309306,0.0011562777772283477,0.01570758450269403
AB,0.01,-0.9109109109109106,0.0015162581766501456,0.01570758450269403
AB,0.01,-0.8908908908908906,0.0018862867694553445,0.01570758450269403
AB,0.01,-0.8708708708708706,0.0022656974766570633,0.01570758450269403
AB,0.01,-0.8508508508508505,0.0026537924146505533,0.01570758450269403
AB,0.01,-0.8308308308308305,0.003049843571578338,0.01570758450269403
AB,0.01,-0.8108108108108105,0.00345309458156086,0.01570758450269403
AB,0.01,-0.7907907907907905,0.0038627625918610372,0.01570758450269403
AB,0.01,-0.7707707707707705,0.004278040217742867,0.01570758450269403
AB,0.01,-0.7507507507507505,0.004698097579491636,0.01570758450269403
AB,0.01,-0.7307307307307305,0.005122084415787643,0.01570758450269403
AB,0.01,-0.7107107107107105,0.005549132267367587,0.01570758450269403
AB,0.01,-0.6906906906906904,0.005978356724668518,0.01570758450269403
AB,0.01,-0.6706706706706704,0.006408859732929631,0.01570758450269403
AB,0.01,-0.6506506506506504,0.006839731948027781,0.01570758450269403
AB,0.01,-0.6306306306306304,0.007270055136144172,0.01570758450269403
AB,0.01,-0.6106106106106104,0.0076989046102028,0.01570758450269403
AB,0.01,-0.5905905905905904,0.008125351695886473,0.01570758450269403
AB,0.01,-0.5705705705705704,0.008548466219924245,0.01570758450269403
AB,0.01,-0.5505505505505504,0.008967319013254852,0.01570758450269403
AB,0.01,-0.5305305305305303,0.009380984421605185,0.01570758450269403
AB,0.01,-0.5105105105105103,0.009788542815980612,0.01570758450269403
AB,0.01,-0.4904904904904903,0.010189083095545748,0.01570758450269403
AB,0.01,-0.4704704704704703,0.010581705175379765,0.01570758450269403
AB,0.01,-0.4504504504504503,0.01096552245161991,0.01570758450269403
AB,0.01,-0.4304304304304303,0.011339664236560222,0.01570758450269403
AB,0.01,-0.41041041041041026,0.011703278156349509,0.01570758450269403
AB,0.01,-0.39039039039039025,0.012055532504033226,0.01570758450269403
AB,0.01,-0.37037037037037024,0.012395618540807707,0.01570758450269403
AB,0.01,-0.3503503503503502,0.012722752738501805,0.01570758450269403
AB,0.01,-0.3303303303303302,0.013036178956469998,0.01570758450269403
AB,0.01,-0.3103103103103102,0.013335170546271976,0.01570758450269403
AB,0.01,-0.2902902902902902,0.013619032377725816,0.01570758450269403
AB,0.01,-0.2702702702702702,0.013887102780154698,0.01570758450269403
AB,0.01,-0.25025025025025016,0.014138755392899714,0.01570758450269403
AB,0.01,-0.23023023023023015,0.014373400919443153,0.01570758450269403
AB,0.01,-0.21021021021021014,0.014590488779776535,0.01570758450269403
AB,0.01,-0.19019019019019012,0.014789508655954959,0.01570758450269403
AB,0.01,-0.1701701701701701,0.014969991926102879,0.01570758450269403
AB,0.01,-0.1501501501501501,0.015131512982475342,0.01570758450269403
AB,0.01,-0.13013013013013008,0.015273690429531639,0.01570758450269403
AB,0.01,-0.11011011011011007,0.015396188158344539,0.01570758450269403
AB,0.01,-0.09009009009009006,0.015498716294046214,0.01570758450269403
AB,0.01,-0.07007007007007005,0.015581032013400494,0.01570758450269403
AB,0.01,-0.05005005005005003,0.01564294022998936,0.01570758450269403
AB,0.01,-0.03003003003003002,0.015684294144907494,0.01570758450269403
AB,0.01,-0.010010010010010006,0.0157049956612719,0.01570758450269403
AB,0.01,0.010010010010010006,0.0157049956612719,0.01570758450269403
AB,0.01,0.03003003003003002,0.015684294144907494,0.01570758450269403
AB,0.01,0.05005005005005003,0.01564294022998936,0.01570758450269403
AB,0.01,0.07007007007007005,0.015581032013400494,0.01570758450269403
AB,0.01,0.09009009009009006,0.015498716294046214,0.01570758450269403
AB,0.01,0.11011011011011007,0.015396188158344539,0.01570758450269403
AB,0.01,0.13013013013013008,0.015273690429531639,0.01570758450269403
AB,0.01,0.1501501501501501,0.015131512982475342,0.01570758450269403
AB,0.01,0.1701701701701701,0.014969991926102879,0.01570758450269403
AB,0.01,0.19019019019019012,0.014789508655954959,0.01570758450269403
AB,0.01,0.21021021021021014,0.014590488779776535,0.01570758450269403
AB,0.01,0.23023023023023015,0.014373400919443153,0.01570758450269403
AB,0.01,0.25025025025025016,0.014138755392899714,0.01570758450269403
AB,0.01,0.2702702702702702,0.013887102780154698,0.01570758450269403
AB,0.01,0.2902902902902902,0.013619032377725816,0.01570758450269403
AB,0.01,0.3103103103103102,0.013335170546271976,0.01570758450269403
AB,0.01,0.3303303303303302,0.013036178956469998,0.01570758450269403
AB,0.01,0.3503503503503502,0.012722752738501805,0.01570758450269403
AB,0.01,0.37037037037037024,0.012395618540807707,0.01570758450269403
AB,0.01,0.39039039039039025,0.012055532504033226,0.01570758450269403
AB,0.01,0.41041041041041026,0.011703278156349509,0.01570758450269403
AB,0.01,0.4304304304304303,0.011339664236560222,0.01570758450269403
AB,0.01,0.4504504504504503,0.01096552245161991,0.01570758450269403
AB,0.01,0.4704704704704703,0.010581705175379765,0.01570758450269403
AB,0.01,0.4904904904904903,0.010189083095545748,0.01570758450269403
AB,0.01,0.5105105105105103,0.009788542815980612,0.01570758450269403
AB,0.01,0.5305305305305303,0.009380984421605185,0.01570758450269403
AB,0.01,0.5505505505505504,0.008967319013254852,0.01570758450269403
AB,0.01,0.5705705705705704,0.008548466219924245,0.01570758450269403
AB,0.01,0.5905905905905904,0.008125351695886473,0.01570758450269403
AB,0.01,0.6106106106106104,0.0076989046102028,0.01570758450269403
AB,0.01,0.6306306306306304,0.007270055136144172,0.01570758450269403
AB,0.01,0.6506506506506504,0.006839731948027781,0.01570758450269403
AB,0.01,0.6706706706706704,0.006408859732929631,0.01570758450269403
AB,0.01,0.6906906906906904,0.005978356724668518,0.01570758450269403
AB,0.01,0.7107107107107105,0.005549132267367587,0.01570758450269403
AB,0.01,0.7307307307307305,0.005122084415787643,0.01570758450269403
AB,0.01,0.7507507507507505,0.004698097579491636,0.01570758450269403
AB,0.01,0.7707707707707705,0.004278040217742867,0.01570758450269403
AB,0.01,0.7907907907907905,0.0038627625918610372,0.01570758450269403
AB,0.01,0.8108108108108105,0.00345309458156086,0.01570758450269403
AB,0.01,0.8308308308308305,0.003049843571578338,0.01570758450269403
AB,0.01,0.8508508508508505,0.0026537924146505533,0.01570758450269403
AB,0.01,0.8708708708708706,0.0022656974766570633,0.01570758450269403
AB,0.01,0.8908908908908906,0.0018862867694553445,0.01570758450269403
AB,0.01,0.9109109109109106,0.0015162581766501456,0.01570758450269403
AB,0.01,0.9309309309309306,0.0011562777772283477,0.01570758450269403
AB,0.01,0.9509509509509506,0.0008069782716676585,0.01570758450269403
AB,0.01,0.9709709709709706,0.00046895751479062554,0.01570758450269403
AB,0.01,0.9909909909909906,0.0001427771592858347,0.01570758450269403
AB,0.01,1.0110110110110107,0.00017103858654267214,0.01570758450269403
AB,0.01,1.0310310310310307,0.0004720040836079655,0.01570758450269403
AB,0.01,1.0510510510510507,0.0007596732666450436,0.01570758450269403
AB,0.01,1.0710710710710707,0.001033640526166078,0.01570758450269403
AB,0.01,1.0910910910910907,0.0012935414657384511,0.01570758450269403
AB,0.01,1.1111111111111107,0.0015390535329573734,0.01570758450269403
AB,0.01,1.1311311311311307,0.0017698965228879857,0.01570758450269403
AB,0.01,1.1511511511511507,0.0019858329531575267,0.01570758450269403
AB,0.01,1.1711711711711708,0.0021866683102848435,0.01570758450269403
AB,0.01,1.1911911911911908,0.002372251167241111,0.01570758450269403
AB,0.01,1.2112112112112108,0.00254247317264057,0.01570758450269403
AB,0.01,1.2312312312312308,0.0026972689123623147,0.01570758450269403
AB,0.01,1.2512512512512508,0.002836615644802052,0.01570758450269403
AB,0.01,1.2712712712712708,0.0029605329113453088,0.01570758450269403
AB,0.01,1.2912912912912908,0.003069082024039334,0.01570758450269403
AB,0.01,1.3113113113113108,0.0031623654328187404,0.01570758450269403
AB,0.01,1.3313313313313309,0.0032405259750085337,0.01570758450269403
AB,0.01,1.3513513513513509,0.0033037460101864816,0.01570758450269403
AB,0.01,1.3713713713713709,0.0033522464438334315,0.01570758450269403
AB,0.01,1.391391391391391,0.0033862856435344095,0.01570758450269403
AB,0.01,1.411411411411411,0.003406158251813766,0.01570758450269403
AB,0.01,1.431431431431431,0.003412193899993454,0.01570758450269403
AB,0.01,1.451451451451451,0.0034047558277537533,0.01570758450269403
AB,0.01,1.471471471471471,0.003384239413349412,0.01570758450269403
AB,0.01,1.491491491491491,0.0033510706196905535,0.01570758450269403
AB,0.01,1.511511511511511,0.0033057043617358796,0.01570758450269403
AB,0.01,1.531531531531531,0.0032486228008650948,0.01570758450269403
AB,0.01,1.551551551551551,0.0031803335720973604,0.01570758450269403
AB,0.01,1.571571571571571,0.0031013679502023645,0.01570758450269403
AB,0.01,1.591591591591591,0.003012278960909876,0.01570758450269403
AB,0.01,1.611611611611611,0.0029136394435618,0.01570758450269403
AB,0.01,1.631631631631631,0.0028060400716675826,0.01570758450269403
AB,0.01,1.651651651651651,0.002690087337918954,0.01570758450269403
AB,0.01,1.671671671671671,0.0025664015102931405,0.01570758450269403
AB,0.01,1.691691691691691,0.0024356145659249046,0.01570758450269403
AB,0.01,1.711711711711711,0.002298368109456736,0.01570758450269403
AB,0.01,1.7317317317317311,0.0021553112825833925,0.01570758450269403
AB,0.01,1.7517517517517511,0.002007098671491896,0.01570758450269403
AB,0.01,1.7717717717717711,0.0018543882188609125,0.01570758450269403
AB,0.01,1.7917917917917912,0.0016978391470247943,0.01570758450269403
AB,0.01,1.8118118118118112,0.0015381098988273836,0.01570758450269403
AB,0.01,1.8318318318318312,0.0013758561025894944,0.01570758450269403
AB,0.01,1.8518518518518512,0.001211728567492347,0.01570758450269403
AB,0.01,1.8718718718718712,0.001046371315537353,0.01570758450269403
AB,0.01,1.8918918918918912,0.0008804196560813208,0.01570758450269403
AB,0.01,1.9119119119119112,0.000714498308766054,0.01570758450269403
AB,0.01,1.9319319319319312,0.0005492195804628512,0.01570758450269403
AB,0.01,1.9519519519519513,0.00038518160163664405,0.01570758450269403
AB,0.01,1.9719719719719713,0.00022296662730216622,0.01570758450269403
AB,0.01,1.9919919919919913,6.313940749624826e-05,0.01570758450269403
AB,0.01,2.0120120120120113,9.375436807254798e-05,0.01570758450269403
AB,0.01,2.0320320320320313,0.00024718954681273277,0.01570758450269403
AB,0.01,2.0520520520520513,0.00039666290738268764,0.01570758450269403
AB,0.01,2.0720720720720713,0.0005416944673745986,0.01570758450269403
AB,0.01,2.0920920920920913,0.00068182870106913,0.01570758450269403
AB,0.01,2.1121121121121114,0.0008166356641025163,0.01570758450269403
AB,0.01,2.1321321321321314,0.0009457120222182803,0.01570758450269403
AB,0.01,2.1521521521521514,0.0010686819816138706,0.01570758450269403
AB,0.01,2.1721721721721714,0.0011851981187365607,0.01570758450269403
AB,0.01,2.1921921921921914,0.0012949421077321807,0.01570758450269403
AB,0.01,2.2122122122122114,0.0013976253441032,0.01570758450269403
AB,0.01,2.2322322322322314,0.0014929894634881497,0.01570758450269403
AB,0.01,2.2522522522522515,0.0015808067548313209,0.01570758450269403
AB,0.01,2.2722722722722715,0.0016608804675686806,0.01570758450269403
AB,0.01,2.2922922922922915,0.0017330450128118936,0.01570758450269403
AB,0.01,2.3123123123123115,0.0017971660588660782,0.01570758450269403
AB,0.01,2.3323323323323315,0.0018531405217671265,0.01570758450269403
AB,0.01,2.3523523523523515,0.0019008964518700718,0.01570758450269403
AB,0.01,2.3723723723723715,0.0019403928178598306,0.01570758450269403
AB,0.01,2.3923923923923915,0.0019716191898885888,0.01570758450269403
AB,0.01,2.4124124124124116,0.001994595323869087,0.01570758450269403
AB,0.01,2.4324324324324316,0.002009370649268983,0.01570758450269403
AB,0.01,2.4524524524524516,0.0020160236630572944,0.01570758450269403
AB,0.01,2.4724724724724716,0.002014661232748745,0.01570758450269403
AB,0.01,2.4924924924924916,0.002005417811774598,0.01570758450269403
AB,0.01,2.5125125125125116,0.0019884545706784894,0.01570758450269403
AB,0.01,2.5325325325325316,0.001963958447891885,0.01570758450269403
AB,0.01,2.5525525525525516,0.001932141124085437,0.01570758450269403
AB,0.01,2.5725725725725717,0.0018932379243188375,0.01570758450269403
AB,0.01,2.5925925925925917,0.001847506652422135,0.01570758450269403
AB,0.01,2.6126126126126117,0.0017952263622352652,0.01570758450269403
AB,0.01,2.6326326326326317,0.0017366960705092027,0.01570758450269403
AB,0.01,2.6526526526526517,0.0016722334164310667,0.01570758450269403
AB,0.01,2.6726726726726717,0.0016021732728764215,0.01570758450269403
AB,0.01,2.6926926926926917,0.0015268663146144298,0.01570758450269403
AB,0.01,2.7127127127127117,0.0014466775487950842,0.01570758450269403
AB,0.01,2.7327327327327318,0.0013619848131323897,0.01570758450269403
AB,0.01,2.7527527527527518,0.001273177247262785,0.01570758450269403
AB,0.01,2.772772772772772,0.001180653742804122,0.01570758450269403
AB,0.01,2.792792792792792,0.001084821377667335,0.01570758450269403
AB,0.01,2.812812812812812,0.0009860938401803799,0.01570758450269403
AB,0.01,2.8328328328328336,0.0008848898485721528,0.01570758450269403
AB,0.01,2.8528528528528536,0.0007816315713334013,0.01570758450269403
AB,0.01,2.8728728728728736,0.00067674305392171,0.01570758450269403
AB,0.01,2.8928928928928936,0.0005706486572097935,0.01570758450269403
AB,0.01,2.9129129129129137,0.0004637715129895184,0.01570758450269403
AB,0.01,2.9329329329329337,0.0003565320017401395,0.01570758450269403
AB,0.01,2.9529529529529537,0.00024934625774769527,0.01570758450269403
AB,0.01,2.9729729729729737,0.00014262470652417052,0.01570758450269403
AB,0.01,2.9929929929929937,3.677063932068236e-05,0.01570758450269403
AB,0.01,3.0130130130130137,6.782117064103193e-05,0.01570758450269403
AB,0.01,3.0330330330330337,0.00017076580577944734,0.01570758450269403
